etapa,manzana,lote,ubicacion_casa,area_total,costo_terreno_m2,costo_construccion_m2,,modulo_m2,,,aplica_calle,aplica_parque,,,bono,,,,,,,,,,,,,,,,
PRIMERA,J,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,J,6,ESPECIAL,107.97,600,1697,64782,81.75,138730,203512,2035,,"S/ 205,547","S/ 226,102",46545,"S/ 159,002","S/ 179,557",INICIAL DE 5000,"S/ 185,557","S/ 184,557","S/ 183,557","S/ 14,468","S/ 26,896",,,,,,,,
PRIMERA,J,7,ESPECIAL,107.97,600,1697,64782,81.75,138730,203512,2035,,"S/ 205,547","S/ 226,102",46545,"S/ 159,002","S/ 179,557",INICIAL DE 5000,"S/ 185,557","S/ 184,557","S/ 183,557","S/ 14,468","S/ 26,896",,,,,,,,
PRIMERA,J,8,ESPECIAL,107.97,600,1697,64782,81.75,138730,203512,2035,,"S/ 205,547","S/ 226,102",46545,"S/ 159,002","S/ 179,557",INICIAL DE 5000,"S/ 185,557","S/ 184,557","S/ 183,557","S/ 14,468","S/ 26,896",,,,,,,,
PRIMERA,J,9,ESPECIAL,107.97,600,1697,64782,81.75,138730,203512,2035,,"S/ 205,547","S/ 226,102",46545,"S/ 159,002","S/ 179,557",INICIAL DE 5000,"S/ 185,557","S/ 184,557","S/ 183,557","S/ 14,468","S/ 26,896",,,,,,,,
PRIMERA,J,10,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,J,11,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,J,12,NORMAL,72,600,1697,43200,81.75,138730,181930,,,"S/ 181,930","S/ 200,123",46545,"S/ 135,385","S/ 153,578","S/ 160,578","S/ 159,578","S/ 158,578","S/ 157,578","S/ 9,648","S/ 26,896",,,,,,,,
PRIMERA,J,13,NORMAL,72,600,1697,43200,81.75,138730,181930,,,"S/ 181,930","S/ 200,123",46545,"S/ 135,385","S/ 153,578","S/ 160,578","S/ 159,578","S/ 158,578","S/ 157,578","S/ 9,648","S/ 26,896",,,,,,,,
PRIMERA,J,14,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,J,15,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,J,16,ESPECIAL,107.97,600,1697,64782,81.75,138730,203512,,8140,"S/ 211,652","S/ 232,817",46545,"S/ 165,107","S/ 186,272",INICIAL DE 5000,"S/ 192,272","S/ 191,272","S/ 190,272","S/ 14,468","S/ 26,896",,,,,,,,
PRIMERA,J,17,ESPECIAL,107.97,600,1697,64782,81.75,138730,203512,,8140,"S/ 211,652","S/ 232,817",46545,"S/ 165,107","S/ 186,272",INICIAL DE 5000,"S/ 192,272","S/ 191,272","S/ 190,272","S/ 14,468","S/ 26,896",,,,,,,,
PRIMERA,J,18,ESPECIAL,107.97,600,1697,64782,81.75,138730,203512,,8140,"S/ 211,652","S/ 232,817",46545,"S/ 165,107","S/ 186,272",INICIAL DE 5000,"S/ 192,272","S/ 191,272","S/ 190,272","S/ 14,468","S/ 26,896",,,,,,,,
PRIMERA,J,19,ESPECIAL,107.97,600,1697,64782,81.75,138730,203512,,8140,"S/ 211,652","S/ 232,817",46545,"S/ 165,107","S/ 186,272",INICIAL DE 5000,"S/ 192,272","S/ 191,272","S/ 190,272","S/ 14,468","S/ 26,896",,,,,,,,
PRIMERA,J,20,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,1,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,2,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,3,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,6,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,7,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,8,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,9,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,10,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,11,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,12,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,13,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,14,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,15,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,16,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,17,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347","S/ 167,347","S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,18,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,19,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,K,20,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,7234,"S/ 188,084","S/ 206,892",46545,"S/ 141,539","S/ 160,347",INICIAL DE 5000,"S/ 166,347","S/ 165,347","S/ 164,347","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,1,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,2,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,3,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,6,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,7,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,8,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,9,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,10,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,11,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,12,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,13,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,14,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,15,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,16,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,17,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,18,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,19,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,L,20,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,1,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,2,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,3,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,4,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,5,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,6,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,7,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,8,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,9,NORMAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379","S/ 161,379","S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,10,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,11,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,1808,,"S/ 182,658","S/ 200,924",46545,"S/ 136,113","S/ 154,379",INICIAL DE 5000,"S/ 160,379","S/ 159,379","S/ 158,379","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,12,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,13,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,14,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,15,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,16,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,17,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,18,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,19,NORMAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390","S/ 159,390","S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,M,20,ESPECIAL,70.2,600,1697,42120,81.75,138730,180850,,,"S/ 180,850","S/ 198,935",46545,"S/ 134,305","S/ 152,390",INICIAL DE 5000,"S/ 158,390","S/ 157,390","S/ 156,390","S/ 9,407","S/ 26,896",,,,,,,,
PRIMERA,N,1,ESPECIAL,192.76,600,1697,115656,81.75,138730,254386,2544,,"S/ 256,930","S/ 282,623",46545,"S/ 210,385","S/ 236,078",INICIAL DE 5000,"S/ 242,078","S/ 241,078","S/ 240,078","S/ 25,830","S/ 26,896",,,,,,,,
PRIMERA,N,9,ESPECIAL,192.78,600,1697,115668,81.75,138730,254398,2544,,"S/ 256,942","S/ 282,636",46545,"S/ 210,397","S/ 236,091",INICIAL DE 5000,"S/ 242,091","S/ 241,091","S/ 240,091","S/ 25,833","S/ 26,896",,,,,,,,
